rm -f *.o
rm -f temp.txt
# rm -f sample_run
rm -f rtree
g++ -std=c++11 -c buffer_manager.cpp
g++ -std=c++11 -c file_manager.cpp
g++ -std=c++11 -c -g rtree.cpp
g++ -std=c++11 -c -g main.cpp
g++ -std=c++11 -o rtree buffer_manager.o file_manager.o rtree.o main.o
total_search_time = 301 , fetch_t = 248 , diff = 17 %
total_search_time = 225 , fetch_t = 193 , diff = 14 %
total_search_time = 226 , fetch_t = 197 , diff = 12 %
total_search_time = 289 , fetch_t = 236 , diff = 18 %
total_search_time = 437 , fetch_t = 364 , diff = 16 %
total_search_time = 633 , fetch_t = 533 , diff = 15 %
total_search_time = 557 , fetch_t = 466 , diff = 16 %
total_search_time = 175 , fetch_t = 136 , diff = 22 %
total_search_time = 238 , fetch_t = 187 , diff = 21 %
total_search_time = 203 , fetch_t = 169 , diff = 16 %
total_search_time = 562 , fetch_t = 438 , diff = 22 %
total_search_time = 698 , fetch_t = 600 , diff = 14 %
total_search_time = 226 , fetch_t = 183 , diff = 19 %
total_search_time = 247 , fetch_t = 194 , diff = 21 %
total_search_time = 143 , fetch_t = 114 , diff = 20 %
total_search_time = 114 , fetch_t = 95 , diff = 16 %
total_search_time = 116 , fetch_t = 95 , diff = 18 %
total_search_time = 217 , fetch_t = 168 , diff = 22 %
total_search_time = 239 , fetch_t = 187 , diff = 21 %
total_search_time = 142 , fetch_t = 105 , diff = 26 %
total_search_time = 193 , fetch_t = 146 , diff = 24 %
total_search_time = 460 , fetch_t = 373 , diff = 18 %
total_search_time = 219 , fetch_t = 193 , diff = 11 %
total_search_time = 149 , fetch_t = 128 , diff = 14 %
total_search_time = 162 , fetch_t = 133 , diff = 17 %
total_search_time = 120 , fetch_t = 96 , diff = 20 %
total_search_time = 171 , fetch_t = 140 , diff = 18 %
total_search_time = 222 , fetch_t = 193 , diff = 13 %
total_search_time = 155 , fetch_t = 131 , diff = 15 %
total_search_time = 147 , fetch_t = 117 , diff = 20 %
total_search_time = 276 , fetch_t = 216 , diff = 21 %
total_search_time = 175 , fetch_t = 143 , diff = 18 %
total_search_time = 272 , fetch_t = 208 , diff = 23 %
total_search_time = 113 , fetch_t = 89 , diff = 21 %
total_search_time = 201 , fetch_t = 165 , diff = 17 %
total_search_time = 227 , fetch_t = 180 , diff = 20 %
total_search_time = 129 , fetch_t = 104 , diff = 19 %
total_search_time = 380 , fetch_t = 308 , diff = 18 %
total_search_time = 214 , fetch_t = 184 , diff = 14 %
total_search_time = 676 , fetch_t = 556 , diff = 17 %
total_search_time = 293 , fetch_t = 242 , diff = 17 %
total_search_time = 242 , fetch_t = 189 , diff = 21 %
total_search_time = 394 , fetch_t = 319 , diff = 19 %
total_search_time = 290 , fetch_t = 248 , diff = 14 %
total_search_time = 293 , fetch_t = 245 , diff = 16 %
total_search_time = 678 , fetch_t = 563 , diff = 16 %
total_search_time = 363 , fetch_t = 309 , diff = 14 %
total_search_time = 382 , fetch_t = 326 , diff = 14 %
total_search_time = 666 , fetch_t = 532 , diff = 20 %
total_search_time = 355 , fetch_t = 308 , diff = 13 %
total_search_time = 286 , fetch_t = 226 , diff = 20 %
total_search_time = 169 , fetch_t = 148 , diff = 12 %
total_search_time = 99 , fetch_t = 92 , diff = 7 %
total_search_time = 553 , fetch_t = 441 , diff = 20 %
total_search_time = 503 , fetch_t = 388 , diff = 22 %
total_search_time = 438 , fetch_t = 356 , diff = 18 %
total_search_time = 180 , fetch_t = 154 , diff = 14 %
total_search_time = 272 , fetch_t = 216 , diff = 20 %
total_search_time = 158 , fetch_t = 135 , diff = 14 %
total_search_time = 197 , fetch_t = 151 , diff = 23 %
total_search_time = 102 , fetch_t = 85 , diff = 16 %
total_search_time = 133 , fetch_t = 112 , diff = 15 %
total_search_time = 163 , fetch_t = 134 , diff = 17 %
total_search_time = 202 , fetch_t = 155 , diff = 23 %
total_search_time = 270 , fetch_t = 208 , diff = 22 %
total_search_time = 102 , fetch_t = 87 , diff = 14 %
total_search_time = 318 , fetch_t = 243 , diff = 23 %
total_search_time = 201 , fetch_t = 161 , diff = 19 %
total_search_time = 271 , fetch_t = 222 , diff = 18 %
total_search_time = 242 , fetch_t = 175 , diff = 27 %
total_search_time = 117 , fetch_t = 94 , diff = 19 %
total_search_time = 164 , fetch_t = 129 , diff = 21 %
total_search_time = 117 , fetch_t = 97 , diff = 17 %
total_search_time = 77 , fetch_t = 60 , diff = 22 %
total_search_time = 290 , fetch_t = 222 , diff = 23 %
total_search_time = 132 , fetch_t = 105 , diff = 20 %
total_search_time = 287 , fetch_t = 225 , diff = 21 %
total_search_time = 306 , fetch_t = 264 , diff = 13 %
total_search_time = 351 , fetch_t = 280 , diff = 20 %
total_search_time = 150 , fetch_t = 125 , diff = 16 %
total_search_time = 367 , fetch_t = 281 , diff = 23 %
total_search_time = 263 , fetch_t = 225 , diff = 14 %
total_search_time = 238 , fetch_t = 209 , diff = 12 %
total_search_time = 318 , fetch_t = 270 , diff = 15 %
total_search_time = 347 , fetch_t = 291 , diff = 16 %
total_search_time = 399 , fetch_t = 349 , diff = 12 %
total_search_time = 531 , fetch_t = 438 , diff = 17 %
total_search_time = 448 , fetch_t = 380 , diff = 15 %
total_search_time = 246 , fetch_t = 210 , diff = 14 %
total_search_time = 428 , fetch_t = 347 , diff = 18 %
total_search_time = 303 , fetch_t = 240 , diff = 20 %
total_search_time = 427 , fetch_t = 334 , diff = 21 %
total_search_time = 896 , fetch_t = 730 , diff = 18 %
total_search_time = 212 , fetch_t = 192 , diff = 9 %
total_search_time = 182 , fetch_t = 144 , diff = 20 %
total_search_time = 189 , fetch_t = 149 , diff = 21 %
total_search_time = 153 , fetch_t = 121 , diff = 20 %
total_search_time = 93 , fetch_t = 73 , diff = 21 %
total_search_time = 285 , fetch_t = 219 , diff = 23 %
total_search_time = 144 , fetch_t = 120 , diff = 16 %
total_search_time = 428 , fetch_t = 387 , diff = 9 %
total_search_time = 85 , fetch_t = 66 , diff = 22 %
total_search_time = 136 , fetch_t = 107 , diff = 21 %
total_search_time = 123 , fetch_t = 96 , diff = 21 %
total_search_time = 90 , fetch_t = 78 , diff = 13 %
total_search_time = 71 , fetch_t = 58 , diff = 18 %
total_search_time = 133 , fetch_t = 105 , diff = 21 %
total_search_time = 130 , fetch_t = 103 , diff = 20 %
total_search_time = 159 , fetch_t = 128 , diff = 19 %
total_search_time = 145 , fetch_t = 114 , diff = 21 %
total_search_time = 101 , fetch_t = 78 , diff = 22 %
total_search_time = 165 , fetch_t = 130 , diff = 21 %
total_search_time = 385 , fetch_t = 306 , diff = 20 %
total_search_time = 220 , fetch_t = 175 , diff = 20 %
total_search_time = 249 , fetch_t = 195 , diff = 21 %
total_search_time = 301 , fetch_t = 235 , diff = 21 %
total_search_time = 211 , fetch_t = 162 , diff = 23 %
total_search_time = 183 , fetch_t = 148 , diff = 19 %
total_search_time = 243 , fetch_t = 195 , diff = 19 %
total_search_time = 259 , fetch_t = 209 , diff = 19 %
total_search_time = 375 , fetch_t = 300 , diff = 20 %
total_search_time = 165 , fetch_t = 135 , diff = 18 %
total_search_time = 172 , fetch_t = 140 , diff = 18 %
total_search_time = 167 , fetch_t = 135 , diff = 19 %
total_search_time = 315 , fetch_t = 246 , diff = 21 %
total_search_time = 151 , fetch_t = 124 , diff = 17 %
total_search_time = 173 , fetch_t = 139 , diff = 19 %
total_search_time = 336 , fetch_t = 293 , diff = 12 %
total_search_time = 193 , fetch_t = 165 , diff = 14 %
total_search_time = 178 , fetch_t = 150 , diff = 15 %
total_search_time = 270 , fetch_t = 236 , diff = 12 %
total_search_time = 288 , fetch_t = 251 , diff = 12 %
total_search_time = 170 , fetch_t = 142 , diff = 16 %
total_search_time = 165 , fetch_t = 133 , diff = 19 %
total_search_time = 162 , fetch_t = 130 , diff = 19 %
total_search_time = 216 , fetch_t = 183 , diff = 15 %
total_search_time = 311 , fetch_t = 273 , diff = 12 %
total_search_time = 477 , fetch_t = 397 , diff = 16 %
total_search_time = 509 , fetch_t = 429 , diff = 15 %
total_search_time = 307 , fetch_t = 237 , diff = 22 %
total_search_time = 157 , fetch_t = 131 , diff = 16 %
total_search_time = 133 , fetch_t = 107 , diff = 19 %
total_search_time = 304 , fetch_t = 246 , diff = 19 %
total_search_time = 238 , fetch_t = 200 , diff = 15 %
total_search_time = 401 , fetch_t = 319 , diff = 20 %
total_search_time = 501 , fetch_t = 424 , diff = 15 %
total_search_time = 186 , fetch_t = 155 , diff = 16 %
total_search_time = 172 , fetch_t = 141 , diff = 18 %
total_search_time = 247 , fetch_t = 196 , diff = 20 %
total_search_time = 221 , fetch_t = 176 , diff = 20 %
total_search_time = 268 , fetch_t = 217 , diff = 19 %
total_search_time = 290 , fetch_t = 227 , diff = 21 %
total_search_time = 102 , fetch_t = 84 , diff = 17 %
total_search_time = 163 , fetch_t = 127 , diff = 22 %
total_search_time = 214 , fetch_t = 150 , diff = 29 %
total_search_time = 194 , fetch_t = 155 , diff = 20 %
total_search_time = 151 , fetch_t = 121 , diff = 19 %
total_search_time = 164 , fetch_t = 131 , diff = 20 %
total_search_time = 325 , fetch_t = 272 , diff = 16 %
total_search_time = 168 , fetch_t = 131 , diff = 22 %
total_search_time = 303 , fetch_t = 242 , diff = 20 %
total_search_time = 353 , fetch_t = 273 , diff = 22 %
total_search_time = 115 , fetch_t = 89 , diff = 22 %
total_search_time = 275 , fetch_t = 209 , diff = 24 %
total_search_time = 216 , fetch_t = 176 , diff = 18 %
total_search_time = 217 , fetch_t = 167 , diff = 23 %
total_search_time = 94 , fetch_t = 78 , diff = 17 %
total_search_time = 137 , fetch_t = 106 , diff = 22 %
total_search_time = 134 , fetch_t = 107 , diff = 20 %
total_search_time = 99 , fetch_t = 82 , diff = 17 %
total_search_time = 123 , fetch_t = 98 , diff = 20 %
total_search_time = 117 , fetch_t = 97 , diff = 17 %
total_search_time = 177 , fetch_t = 134 , diff = 24 %
total_search_time = 239 , fetch_t = 189 , diff = 20 %
total_search_time = 161 , fetch_t = 125 , diff = 22 %
total_search_time = 185 , fetch_t = 148 , diff = 20 %
total_search_time = 98 , fetch_t = 84 , diff = 14 %
total_search_time = 245 , fetch_t = 199 , diff = 18 %
total_search_time = 253 , fetch_t = 225 , diff = 11 %
total_search_time = 375 , fetch_t = 329 , diff = 12 %
total_search_time = 277 , fetch_t = 238 , diff = 14 %
total_search_time = 258 , fetch_t = 207 , diff = 19 %
total_search_time = 294 , fetch_t = 248 , diff = 15 %
total_search_time = 267 , fetch_t = 220 , diff = 17 %
total_search_time = 498 , fetch_t = 420 , diff = 15 %
total_search_time = 361 , fetch_t = 294 , diff = 18 %
total_search_time = 470 , fetch_t = 378 , diff = 19 %
total_search_time = 254 , fetch_t = 220 , diff = 13 %
total_search_time = 436 , fetch_t = 364 , diff = 16 %
total_search_time = 439 , fetch_t = 367 , diff = 16 %
total_search_time = 395 , fetch_t = 320 , diff = 18 %
total_search_time = 269 , fetch_t = 221 , diff = 17 %
total_search_time = 299 , fetch_t = 231 , diff = 22 %
total_search_time = 241 , fetch_t = 197 , diff = 18 %
total_search_time = 215 , fetch_t = 175 , diff = 18 %
total_search_time = 111 , fetch_t = 105 , diff = 5 %
total_search_time = 1011 , fetch_t = 827 , diff = 18 %
total_search_time = 167 , fetch_t = 139 , diff = 16 %
total_search_time = 257 , fetch_t = 199 , diff = 22 %
total_search_time = 269 , fetch_t = 211 , diff = 21 %
total_search_time = 318 , fetch_t = 248 , diff = 22 %
total_search_time = 507 , fetch_t = 419 , diff = 17 %
total_search_time = 266 , fetch_t = 209 , diff = 21 %
total_search_time = 257 , fetch_t = 198 , diff = 22 %
total_search_time = 165 , fetch_t = 143 , diff = 13 %
total_search_time = 175 , fetch_t = 141 , diff = 19 %
total_search_time = 118 , fetch_t = 98 , diff = 16 %
total_search_time = 225 , fetch_t = 179 , diff = 20 %
total_search_time = 140 , fetch_t = 109 , diff = 22 %
total_search_time = 364 , fetch_t = 294 , diff = 19 %
total_search_time = 145 , fetch_t = 122 , diff = 15 %
total_search_time = 169 , fetch_t = 139 , diff = 17 %
total_search_time = 103 , fetch_t = 83 , diff = 19 %
total_search_time = 313 , fetch_t = 227 , diff = 27 %
total_search_time = 146 , fetch_t = 115 , diff = 21 %
total_search_time = 211 , fetch_t = 174 , diff = 17 %
total_search_time = 275 , fetch_t = 215 , diff = 21 %
total_search_time = 170 , fetch_t = 141 , diff = 17 %
total_search_time = 100 , fetch_t = 80 , diff = 20 %
total_search_time = 182 , fetch_t = 141 , diff = 22 %
total_search_time = 285 , fetch_t = 223 , diff = 21 %
total_search_time = 160 , fetch_t = 129 , diff = 19 %
total_search_time = 107 , fetch_t = 81 , diff = 24 %
total_search_time = 184 , fetch_t = 153 , diff = 16 %
total_search_time = 415 , fetch_t = 352 , diff = 15 %
total_search_time = 356 , fetch_t = 292 , diff = 17 %
total_search_time = 492 , fetch_t = 404 , diff = 17 %
total_search_time = 296 , fetch_t = 254 , diff = 14 %
total_search_time = 122 , fetch_t = 100 , diff = 18 %
total_search_time = 178 , fetch_t = 152 , diff = 14 %
total_search_time = 139 , fetch_t = 113 , diff = 18 %
total_search_time = 418 , fetch_t = 345 , diff = 17 %
total_search_time = 741 , fetch_t = 627 , diff = 15 %
total_search_time = 429 , fetch_t = 368 , diff = 14 %
total_search_time = 676 , fetch_t = 563 , diff = 16 %
total_search_time = 324 , fetch_t = 272 , diff = 16 %
total_search_time = 641 , fetch_t = 549 , diff = 14 %
total_search_time = 340 , fetch_t = 292 , diff = 14 %
total_search_time = 197 , fetch_t = 163 , diff = 17 %
total_search_time = 160 , fetch_t = 133 , diff = 16 %
total_search_time = 283 , fetch_t = 222 , diff = 21 %
total_search_time = 118 , fetch_t = 99 , diff = 16 %
total_search_time = 258 , fetch_t = 200 , diff = 22 %
total_search_time = 117 , fetch_t = 99 , diff = 15 %
total_search_time = 279 , fetch_t = 212 , diff = 24 %
total_search_time = 207 , fetch_t = 162 , diff = 21 %
total_search_time = 146 , fetch_t = 121 , diff = 17 %
total_search_time = 217 , fetch_t = 170 , diff = 21 %
total_search_time = 131 , fetch_t = 105 , diff = 19 %
total_search_time = 93 , fetch_t = 75 , diff = 19 %
total_search_time = 118 , fetch_t = 93 , diff = 21 %
total_search_time = 263 , fetch_t = 209 , diff = 20 %
total_search_time = 392 , fetch_t = 324 , diff = 17 %
total_search_time = 265 , fetch_t = 226 , diff = 14 %
total_search_time = 336 , fetch_t = 276 , diff = 17 %
total_search_time = 145 , fetch_t = 120 , diff = 17 %
total_search_time = 162 , fetch_t = 134 , diff = 17 %
total_search_time = 169 , fetch_t = 137 , diff = 18 %
total_search_time = 314 , fetch_t = 251 , diff = 20 %
total_search_time = 297 , fetch_t = 237 , diff = 20 %
total_search_time = 196 , fetch_t = 138 , diff = 29 %
total_search_time = 262 , fetch_t = 205 , diff = 21 %
total_search_time = 196 , fetch_t = 161 , diff = 17 %
total_search_time = 264 , fetch_t = 206 , diff = 21 %
total_search_time = 145 , fetch_t = 119 , diff = 17 %
total_search_time = 150 , fetch_t = 118 , diff = 21 %
total_search_time = 150 , fetch_t = 123 , diff = 18 %
total_search_time = 473 , fetch_t = 397 , diff = 16 %
total_search_time = 450 , fetch_t = 368 , diff = 18 %
total_search_time = 218 , fetch_t = 192 , diff = 11 %
total_search_time = 281 , fetch_t = 239 , diff = 14 %
total_search_time = 217 , fetch_t = 179 , diff = 17 %
total_search_time = 331 , fetch_t = 262 , diff = 20 %
total_search_time = 322 , fetch_t = 274 , diff = 14 %
total_search_time = 254 , fetch_t = 213 , diff = 16 %
total_search_time = 589 , fetch_t = 495 , diff = 15 %
total_search_time = 519 , fetch_t = 436 , diff = 15 %
total_search_time = 340 , fetch_t = 298 , diff = 12 %
total_search_time = 267 , fetch_t = 232 , diff = 13 %
total_search_time = 346 , fetch_t = 291 , diff = 15 %
total_search_time = 271 , fetch_t = 234 , diff = 13 %
total_search_time = 188 , fetch_t = 155 , diff = 17 %
total_search_time = 116 , fetch_t = 97 , diff = 16 %
total_search_time = 126 , fetch_t = 105 , diff = 16 %
total_search_time = 273 , fetch_t = 209 , diff = 23 %
total_search_time = 217 , fetch_t = 172 , diff = 20 %
total_search_time = 405 , fetch_t = 348 , diff = 14 %
total_search_time = 409 , fetch_t = 323 , diff = 21 %
total_search_time = 225 , fetch_t = 182 , diff = 19 %
total_search_time = 213 , fetch_t = 165 , diff = 22 %
total_search_time = 146 , fetch_t = 117 , diff = 19 %
total_search_time = 321 , fetch_t = 266 , diff = 17 %
total_search_time = 373 , fetch_t = 309 , diff = 17 %
total_search_time = 154 , fetch_t = 134 , diff = 12 %
total_search_time = 366 , fetch_t = 291 , diff = 20 %
total_search_time = 614 , fetch_t = 540 , diff = 12 %
total_search_time = 315 , fetch_t = 250 , diff = 20 %
total_search_time = 238 , fetch_t = 189 , diff = 20 %
total_search_time = 96 , fetch_t = 77 , diff = 19 %
total_search_time = 110 , fetch_t = 90 , diff = 18 %
total_search_time = 182 , fetch_t = 140 , diff = 23 %
total_search_time = 107 , fetch_t = 87 , diff = 18 %
total_search_time = 185 , fetch_t = 143 , diff = 22 %
total_search_time = 110 , fetch_t = 89 , diff = 19 %
total_search_time = 141 , fetch_t = 110 , diff = 21 %
total_search_time = 172 , fetch_t = 135 , diff = 21 %
total_search_time = 236 , fetch_t = 186 , diff = 21 %
total_search_time = 71 , fetch_t = 57 , diff = 19 %
total_search_time = 310 , fetch_t = 248 , diff = 20 %
total_search_time = 88 , fetch_t = 73 , diff = 17 %
total_search_time = 209 , fetch_t = 164 , diff = 21 %
total_search_time = 105 , fetch_t = 88 , diff = 16 %
total_search_time = 110 , fetch_t = 88 , diff = 20 %
total_search_time = 194 , fetch_t = 154 , diff = 20 %
total_search_time = 255 , fetch_t = 203 , diff = 20 %
total_search_time = 261 , fetch_t = 209 , diff = 19 %
total_search_time = 106 , fetch_t = 83 , diff = 21 %
total_search_time = 293 , fetch_t = 232 , diff = 20 %
total_search_time = 133 , fetch_t = 109 , diff = 18 %
total_search_time = 188 , fetch_t = 143 , diff = 23 %
total_search_time = 408 , fetch_t = 318 , diff = 22 %
total_search_time = 270 , fetch_t = 225 , diff = 16 %
total_search_time = 229 , fetch_t = 203 , diff = 11 %
total_search_time = 494 , fetch_t = 409 , diff = 17 %
total_search_time = 413 , fetch_t = 322 , diff = 22 %
total_search_time = 218 , fetch_t = 176 , diff = 19 %
total_search_time = 302 , fetch_t = 236 , diff = 21 %
total_search_time = 244 , fetch_t = 202 , diff = 17 %
total_search_time = 401 , fetch_t = 330 , diff = 17 %
total_search_time = 236 , fetch_t = 197 , diff = 16 %
total_search_time = 398 , fetch_t = 327 , diff = 17 %
total_search_time = 338 , fetch_t = 293 , diff = 13 %
total_search_time = 539 , fetch_t = 455 , diff = 15 %
total_search_time = 317 , fetch_t = 264 , diff = 16 %
total_search_time = 342 , fetch_t = 275 , diff = 19 %
total_search_time = 186 , fetch_t = 150 , diff = 19 %
total_search_time = 185 , fetch_t = 160 , diff = 13 %
total_search_time = 263 , fetch_t = 224 , diff = 14 %
total_search_time = 924 , fetch_t = 788 , diff = 14 %
total_search_time = 325 , fetch_t = 256 , diff = 21 %
total_search_time = 304 , fetch_t = 232 , diff = 23 %
total_search_time = 143 , fetch_t = 118 , diff = 17 %
